STATE,YEAR,MONTH_NAME,DATE,EVENT_TYPE,GRP_STORM,N_GRP_STORM,GRP_DISTRICT,N_GRP_DISTRICT,COUNTY,LOCATION,INJURIES_DIRECT,INJURIES_INDIRECT,INJURIES,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS,DAMAGE_PROPERTY,DAMAGE_CROPS, COST (BN) ,EVENT_NARRATIVE
TEXAS,2016,September,9/25/2016,Drought,Drought,1,DISTRICT 24 - DEL RIO,24,REAL,"29.669203,-100.012222",0,0,0,0,0,0,0,0,,"The north central part of South Central Texas missed out on the above normal precipitation much of the region had in March. Of the counties still in Severe Drought category (Stage D2) or worse at the end of the month, only Edwards and Medina Counties received above normal rainfall. This was only enough to move those two counties into Stage D2 from Extreme category (Stage D3). All of the other counties remained unchanged.  Bandera, Gillespie, and Kerr Counties were in Stage D3 and Kendall, Llano, and Real remained in Stage D2. Fire danger was low to moderate across the area at the end of the month and of the counties in D2 or worse drought none had burn bans in effect. The Texas Crop and Weather Report issued by Texas A&M indicated supplemental feeding of livestock continued. The seven day stream flow average at the end of the month was below normal (10-24 percent) for the Guadalupe and Frio River Basins. The Medina and Nueces River Basins were much below normal (less than 10 percent). Area lakes and reservoirs continued well below normal pool elevations. Lake Amistad was up slightly to 28.8 feet below normal. Lake Travis was also up slightly at 52.8 feet below normal. Medina Lake was essentially unchanged at 89.6 feet below normal. The Edwards Aquifer rose during the month and was at 646.2 feet. This was 6.3 feet higher than at the end of March 2014 but still 21.0 feet below average. Fredericksburg remained in stage 3 water restrictions and Kerrville remained in stage 2."
TEXAS,2016,September,9/25/2016,Drought,Drought,1,DISTRICT 24 - DEL RIO,24,REAL,"29.669203,-100.012222",0,0,0,0,0,0,0,0,,"February was a dry month across South Central Texas with some places getting less than half an inch of rain for the month. This put Llano and Real Counties in Severe Drought category (Stage D2). Bandera, Edwards, Gillespie, and Kerr Counties all moved from Severe to Extreme Drought (Stage D3). Medina County stayed in Stage D3 and De Witt, Kendall, and Val Verde remained in Stage D2. Fire danger was low to moderate across the area at the end of the month and of the counties in D2 or worse drought only De Witt, Medina, and Val Verde had burn bans remaining in effect. The Texas Crop and Weather Report issued by Texas A&M indicated supplemental feeding of livestock continued. The seven day stream flow average at the end of the month was below normal (10-24 percent) for the Colorado River Basin. The Guadalupe, Medina, Frio, and Nueces River Basins were much below normal (less than 10 percent). Area lakes and reservoirs continued well below normal pool elevations. Lake Amistad remained 29.1 feet below normal. Lake Travis was up slightly at 55.2 feet below normal. Medina Lake dropped slightly and was 89.7 feet below normal. The Edwards Aquifer dropped during the month and was at 644.2 feet. This was actually 2.6 feet higher than at the end of February 2014 but still 24.4 feet below average. Fredericksburg remained in stage 3 water restrictions and Kerrville remained in stage 2."
TEXAS,2016,March,3/17/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,RED RIVER,"33.470494,-95.211712",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/17/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,RED RIVER,"33.470494,-95.211712",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/17/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,RED RIVER,"33.470494,-95.211712",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/9/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,RED RIVER,"33.470494,-95.211712",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/9/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,RED RIVER,"33.470494,-95.211712",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/9/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,RED RIVER,"33.470494,-95.211712",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/9/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,RED RIVER,"33.470494,-95.211712",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,ROBERTS,"35.718814,-100.676817",0,0,0,0,0,0,0,0,,Severe Drought (D2) as depicted on the U.S. Drought Monitor.
TEXAS,2016,March,3/23/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,ROBERTS,"35.718814,-100.676817",0,0,0,0,0,0,0,0,,Severe Drought (D2) as depicted on the U.S. Drought Monitor.
TEXAS,2016,May,5/22/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,ROBERTS,"35.718814,-100.676817",0,0,0,0,0,0,0,0,,Severe Drought (D2) as depicted on the U.S. Drought Monitor.
TEXAS,2016,May,5/26/2016,Drought,Drought,1,DISTRICT 13 - BRYAN,13,ROBERTSON,"31.000137,-96.517098",0,0,0,0,0,0,0,0,,Severe/D2 drought conditions returned across the county after a few months of below normal rainfall. Conditions worsened into the Extreme/D3 Category across most of the county by the end of the month.
TEXAS,2015,September,9/1/2015,Drought,Drought,1,DISTRICT 13 - BRYAN,13,ROBERTSON,"31.000137,-96.517098",0,0,0,0,0,0,0,1000,"$9,500,000,000",Extreme/D3 conditions covered Robertson County for all of September 2015.
TEXAS,2015,August,8/25/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,ROCKWALL,"32.897823,-96.42713",0,0,0,0,0,0,0,0,,Severe/D2 drought conditions returned across the county after a few months of below normal rainfall.
TEXAS,2015,February,2/1/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,ROCKWALL,"32.897823,-96.42713",0,0,0,0,0,0,0,0,,"Rockwall County had only small sections of Severe/D2 drought nosing into the edges of the county during the first half of September. These conditions expanded to include all of the county during the third week of the month, and subsequently remained in place through the end of the month."
TEXAS,2015,December,12/13/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,ROCKWALL,"32.897823,-96.42713",0,0,0,0,0,0,0,500,"$9,500,000,000","Rockwall County spent all of January, 2015 split between Severe/D2 conditions across the northwest half of the county and Moderate/D1 across the southeastern half."
TEXAS,2015,October,10/1/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,ROCKWALL,"32.897823,-96.42713",0,0,0,0,0,0,0,500,"$9,500,000,000","Severe/D2 conditions covered Rockwall County for all of March, 2015."
TEXAS,2015,June,6/21/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,ROCKWALL,"32.897823,-96.42713",0,0,0,0,0,0,0,1000,"$9,500,000,000","Rockwall County started the month of April in D2/Severe drought conditions, but by the end of the month, the drought had been alleviated due to multiple rounds of precipitation."
TEXAS,2015,September,9/1/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,ROCKWALL,"32.897823,-96.42713",0,0,0,0,0,0,0,2000,"$9,500,000,000","Nearly all of Rockwall County started the month in D2/Severe drought conditions. By the second week, the western areas were under D3/Extreme drought conditions. By the end of the month, all areas returned to D2/Severe drought conditions after multiple rounds of winter precipitation affected the area."
TEXAS,2016,April,4/30/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,RUSK,"32.231061,-94.783436",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/27/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,RUSK,"32.231061,-94.783436",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/30/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,Rusk,"32.231061,-94.783436",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/27/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,SABINE,"31.373062,-93.821948",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/27/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,SAN AUGUSTINE,"31.548122,-94.111751",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/27/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,SAN AUGUSTINE,"31.548122,-94.111751",0,0,0,0,0,0,0,0,,
TEXAS,2016,August,8/9/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,SAN AUGUSTINE,"31.548122,-94.111751",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/8/2016,Drought,Drought,1,DISTRICT 11 - WACO,11,SAN SABA,"30.965073,-98.710661",0,0,0,0,0,0,0,0,,The U.S. Drought Monitor indicated San Saba County was in severe drought.
TEXAS,2016,March,3/8/2016,Drought,Drought,1,DISTRICT 11 - WACO,11,SAN SABA,"30.965073,-98.710661",0,0,0,0,0,0,0,0,,The U.S. Drought Monitor indicated San Saba County was in a severe drought.
TEXAS,2016,March,3/8/2016,Drought,Drought,1,DISTRICT 11 - WACO,11,SAN SABA,"30.965073,-98.710661",0,0,0,0,0,0,0,0,,Most of San Saba County was in a severe drought.
TEXAS,2016,May,5/11/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,SHACKELFORD,"32.768222,-99.210207",0,0,0,0,0,0,0,0,,"The U.S. Drought Monitor indicated most of Shackelford County was in a severe drought, while the extreme northeast part of the county was in extreme drought."
TEXAS,2016,May,5/28/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,SHACKELFORD,"32.768222,-99.210207",0,0,0,0,0,0,0,0,,"The U.S. Drought Monitor indicated the northeast corner of Shackelford County was in extreme drought, while the rest of the county was in severe drought."
TEXAS,2016,May,5/28/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,SHACKELFORD,"32.768222,-99.210207",0,0,0,0,0,0,0,0,,The northeast half of Shackelford County was in an extreme drought.
TEXAS,2016,May,5/11/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,SHACKELFORD,"32.768222,-99.210207",0,0,0,0,0,0,0,0,,Most of Shackelford County was in a severe drought.
TEXAS,2016,August,8/24/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,SHELBY,"31.774637,-94.152946",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/18/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,SHELBY,"31.774637,-94.152946",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/24/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,SHELBY,"31.774637,-94.152946",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,SHERMAN,"36.340796,-102.073587",0,0,0,0,0,0,0,0,,Severe Drought (D2) as depicted on the U.S. Drought Monitor.
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,SHERMAN,"36.340796,-102.073587",0,0,0,0,0,0,0,0,,Extreme Drought (D3) as depicted on the U.S. Drought Monitor.
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,SHERMAN,"36.340796,-102.073587",0,0,0,0,0,0,0,0,,Severe Drought (D2) as depicted on the U.S. Drought Monitor.
TEXAS,2016,April,4/29/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,SMITH,"32.288029,-95.200403",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/27/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,SMITH,"32.288029,-95.200403",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/27/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,SMITH,"32.288029,-95.200403",0,0,0,0,0,0,0,0,,
TEXAS,2015,October,10/31/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,SOMERVELL,"32.284006,-97.704041",0,0,0,0,0,0,0,1000,"$9,500,000,000","Extreme/D3 Drought conditions covered Somervell County for all of January, 2015."
TEXAS,2015,October,10/13/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,SOMERVELL,"32.284006,-97.704041",0,0,0,0,0,0,0,2000,"$9,500,000,000",Somervell County spent most of the month in D3/Extreme drought conditions but saw improvement to D2/Severe drought by the end of the month after multiple rounds of winter precipitation affected the area.
TEXAS,2015,April,4/26/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,SOMERVELL,"32.284006,-97.704041",0,0,0,0,0,0,0,2000,"$9,500,000,000",Somervell County started the month of April in D3/Extreme drought conditions but had improved to D2/Severe drought conditions by late April due to multiple rounds of precipitation.
TEXAS,2015,March,3/4/2015,Drought,Drought,1,DISTRICT 7 - ABILENE,7,STEPHENS,"32.715706,-98.749054",0,0,0,0,0,0,0,2000,"$9,500,000,000","The far western portions of Stephens County spent the month in D2/Severe drought conditions, but the central parts experienced D3/Extreme drought conditions. The far eastern areas spend the month in D4/Exceptional drought conditions."
TEXAS,2015,October,10/19/2015,Drought,Drought,1,DISTRICT 7 - ABILENE,7,STEPHENS,"32.715706,-98.749054",0,0,0,0,0,0,0,2500,"$9,500,000,000","A a drought gradient ranging from Exceptional/D4 in the east to Extreme/D3 in the middle to Severe/D2 in the west was in place across Stephens County for all of January, 2015."
TEXAS,2015,October,10/13/2015,Drought,Drought,1,DISTRICT 7 - ABILENE,7,STEPHENS,"32.715706,-98.749054",0,0,0,0,0,0,0,3000,"$9,500,000,000","Drought conditions in Stephens County during March, 2015 ranged from D4/exceptional in the northeastern corner to Extreme/D3 across the central portion of the county to Severe/D2 across the southwest."
TEXAS,2015,May,5/8/2015,Drought,Drought,1,DISTRICT 7 - ABILENE,7,STEPHENS,"32.715706,-98.749054",0,0,0,0,0,0,0,3000,"$9,500,000,000",Most of Stephens County spent the month of April in D3/Extreme drought conditions.
TEXAS,2015,February,2/22/2015,Drought,Drought,1,DISTRICT 7 - ABILENE,7,STONEWALL,"33.139647,-100.244966",0,0,0,0,0,0,0,0,,
TEXAS,2015,February,2/1/2015,Drought,Drought,1,DISTRICT 7 - ABILENE,7,STONEWALL,"33.139647,-100.244966",0,0,0,0,0,0,0,0,,
TEXAS,2015,March,3/1/2015,Drought,Drought,1,DISTRICT 7 - ABILENE,7,STONEWALL,"33.139647,-100.244966",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 10 - SAN ANGELO,10,SUTTON,"30.579386,-100.671422",0,0,0,0,0,0,0,0,,The U.S. Drought Monitor indicated the southeast corner of Sutton County was in severe drought.
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 10 - SAN ANGELO,10,SUTTON,"30.579386,-100.671422",0,0,0,0,0,0,0,0,,"The U.S. Drought Monitor indicated the southeast half of Sutton County was in a severe drought, while the a small part of the county in the southeast was in extreme drought."
TEXAS,2015,July,7/8/2015,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,SWISHER,"34.361722,-101.749905",0,0,0,0,0,0,0,0,,
TEXAS,2015,November,11/17/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,TARRANT,"32.771419,-97.291484",0,0,0,0,0,0,0,3000,"$9,500,000,000",Exceptional/D4 drought conditions at the beginning of March improved to Extreme/D3 during the first week of the month. Conditions remained as such through the end of the month.
TEXAS,2015,December,12/27/2015,Drought,Drought,1,DISTRICT 4 - HURST/GARLAND,4,TARRANT,"32.771419,-97.291484",0,0,0,0,0,0,0,4000,"$9,500,000,000","Tarrant County spent January, 2015 immersed in Extreme/D3 conditions over all but the southwest corner of the county, where Exceptional/D4 conditions resided."
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,TAYLOR,"31.4487364,-93.7331439",0,0,0,0,0,0,0,0,,The U.S. Drought Monitor indicated the northeast part of Taylor County was in severe drought.
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 14 - LUFKIN,14,TAYLOR,"31.4487364,-93.7331439",0,0,0,0,0,0,0,0,,The northeast corner of Taylor County was in a severe drought.
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,THROCKMORTON,"33.158707,-99.145361",0,0,0,0,0,0,0,0,,The U.S. Drought Monitor indicated Throckmorton County was in extreme drought.
TEXAS,2016,April,4/11/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,THROCKMORTON,"33.158707,-99.145361",0,0,0,0,0,0,0,0,,"The U.S. Drought Monitor indicated most of Throckmorton County was in a severe drought, while the extreme east part of the county was in extreme drought."
TEXAS,2016,April,4/11/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,THROCKMORTON,"33.158707,-99.145361",0,0,0,0,0,0,0,0,,Throckmorton County was in a severe drought.
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,THROCKMORTON,"33.158707,-99.145361",0,0,0,0,0,0,0,0,,The eastern half of Throckmorton County was in a severe drought.
TEXAS,2016,August,8/3/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,TITUS,"33.22101,-94.984645",0,0,0,0,0,0,0,0,,
TEXAS,2016,August,8/2/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,TITUS,"33.22101,-94.984645",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/22/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,TITUS,"33.22101,-94.984645",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/24/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,TITUS,"33.22101,-94.984645",0,0,0,0,0,0,0,0,,
TEXAS,2016,October,10/25/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,TITUS,"33.22101,-94.984645",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/3/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,TITUS,"33.22101,-94.984645",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/19/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,TITUS,"33.22101,-94.984645",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/29/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,UPSHUR,"32.712654,-94.909365",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/24/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,UPSHUR,"32.712654,-94.909365",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/11/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,UPSHUR,"32.712654,-94.909365",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/11/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,UPSHUR,"32.712654,-94.909365",0,0,0,0,0,0,0,0,,
